order_number,order_date,channel,warehouse_code,order_quantity,unit_price,revenue,cost,customer_names,product_name,state_code,state_name,lat,lon,region,budget
SO - 0006791,2017-05-27,Distributor,AXW291,9,5380.1,48420.9,3604.6670000000004,Flipbug Ltd,Product 25,MI,Michigan,42.48948,-83.14465,Midwest,5342315.484
SO - 0006935,2017-05-27,Wholesale,GUT930,7,6492.3,45446.1,4869.225,Rooxo Company,Product 24,MI,Michigan,42.24087,-83.26965,Midwest,756557.97
SO - 0007200,2017-05-27,Distributor,AXW291,5,254.6,1273.0,175.67399999999998,Browsetype Corp,Product 26,CA,California,33.74557,-117.86783,West,5685138.2700000005
SO - 0009901,2017-05-27,Distributor,GUT930,10,1983.2,19832.0,1269.248,Oozz Group,Product 16,MI,Michigan,42.91336,-85.70531,Midwest,2062061.144
SO - 0008957,2017-05-27,Wholesale,GUT930,12,958.1,11497.2,440.72600000000006,Trunyx Ltd,Product 11,AZ,Arizona,33.1911,-111.528,West,1230458.484
SO - 0008321,2017-05-27,Export,AXW291,6,1788.9,10733.400000000001,1216.4520000000002,True Ltd,Product 1,CA,California,33.931960000000004,-117.94617,West,3016489.209
SO - 0008647,2017-05-27,Distributor,FLR025,10,3303.1,33031.0,2312.1699999999996,ALK-Abello Ltd,Product 2,MA,Massachusetts,42.7762,-71.07728,Northeast,3050087.565
SO - 0001244,2017-05-28,Wholesale,NXH382,12,924.6,11095.2,591.744,True Ltd,Product 15,CA,California,37.38605,-122.08385,West,3299478.315
SO - 0002236,2017-05-28,Export,NXH382,8,2405.3,19242.4,1154.544,Cadila Ltd,Product 7,TX,Texas,33.0379,-97.11287,South,889737.555
SO - 0002941,2017-05-28,Wholesale,NXH382,11,1065.3,11718.3,500.691,WOCKHARDT Group,Product 13,MD,Maryland,39.26733,-76.79831,South,3720639.645
SO - 0004926,2017-05-28,Export,NXH382,8,3872.6,30980.8,1858.848,Valeant Corp,Product 5,IA,Iowa,42.49567,-96.39053,Midwest,3925424.5420000004
SO - 0006075,2017-05-28,Wholesale,NXH382,12,207.70000000000002,2492.4,85.157,Twimbo Company,Product 25,CT,Connecticut,41.310810000000004,-72.92495,Northeast,5342315.484
SO - 0006127,2017-05-28,Wholesale,NXH382,12,1132.3,13587.599999999999,611.442,SAFEWAY Ltd,Product 13,TX,Texas,26.19063,-97.6961,South,3720639.645
SO - 0008745,2017-05-28,Wholesale,AXW291,6,931.3000000000001,5587.8,447.024,Oozz Group,Product 26,MI,Michigan,42.71434,-84.55928,Midwest,5685138.2700000005
SO - 0010095,2017-05-28,Wholesale,FLR025,12,3624.7000000000003,43496.4,2646.031,WOONSOCKET Corp,Product 4,IL,Illinois,41.68366,-88.08834,Midwest,2885560.824
SO - 0001658,2017-05-28,Distributor,AXW291,12,1755.4,21064.800000000003,965.4700000000001,Fatz Group,Product 19,CA,California,33.77391,-117.94145,West,1645841.6
SO - 0004257,2017-05-28,Wholesale,AXW291,8,2559.4,20475.2,2098.708,Aibox Company,Product 6,TN,Tennessee,36.34233,-82.38091,South,1672229.416
SO - 0004582,2017-05-28,Distributor,AXW291,9,2485.7000000000003,22371.300000000003,1093.708,Pixoboo Corp,Product 26,MI,Michigan,42.63892,-83.29105,Midwest,5685138.2700000005
SO - 0005579,2017-05-28,Distributor,AXW291,7,1058.6000000000001,7410.200000000001,899.8100000000001,Natures Group,Product 14,WA,Washington,46.21125,-119.13723,West,4028698.4090000005
SO - 0010112,2017-05-28,Distributor,AXW291,11,5480.6,60286.600000000006,3288.36,US Ltd,Product 17,WI,Wisconsin,42.72613,-87.78285,Midwest,2119616.824
SO - 0010226,2017-05-28,Export,AXW291,10,5581.1,55811.0,3069.6050000000005,True Ltd,Product 1,NJ,New Jersey,39.48623,-75.02573,Northeast,3016489.209
SO - 0003122,2017-05-28,Wholesale,NXH382,9,1983.2,17848.8,1685.72,Eire Corp,Product 22,MD,Maryland,39.41427,-77.41054,South,663601.902
SO - 0003806,2017-05-28,Wholesale,GUT930,8,924.6,7396.8,369.84000000000003,Deseret Group,Product 13,MN,Minnesota,44.64969,-93.24272,Midwest,3720639.645
SO - 0004865,2017-05-28,Distributor,AXW291,8,234.5,1876.0,180.565,Golden Corp,Product 23,KS,Kansas,39.11417,-94.62746,Midwest,1135815.7580000001
SO - 0005533,2017-05-28,Distributor,NXH382,6,3959.7000000000003,23758.2,2930.1780000000003,American Corp,Product 1,TX,Texas,33.0379,-97.11287,South,3016489.209
SO - 0008829,2017-05-28,Wholesale,GUT930,10,5406.900000000001,54069.00000000001,4055.175,Aveda Group,Product 14,CA,California,33.74752,-116.97197,West,4028698.4090000005
SO - 0008812,2017-05-28,Wholesale,NXH382,7,891.1,6237.7,543.571,Skippad Ltd,Product 12,CA,California,33.74585,-117.82617,West,1356976.996
SO - 0009623,2017-05-28,Wholesale,AXW291,12,5293.0,63516.0,3228.73,GOOD Ltd,Product 5,LA,Louisiana,30.22409,-92.01984,South,3925424.5420000004
SO - 0010578,2017-05-28,Wholesale,GUT930,7,1125.6000000000001,7879.200000000001,596.5680000000001,Aldi Ltd,Product 22,OR,Oregon,44.56457,-123.26204,West,663601.902
SO - 0001031,2017-05-28,Distributor,AXW291,11,998.3000000000001,10981.300000000001,788.657,Jaxbean Group,Product 14,MN,Minnesota,44.80413,-93.16689,Midwest,4028698.4090000005
SO - 0002518,2017-05-28,Distributor,AXW291,7,991.6,6941.2,763.532,Topco Company,Product 26,VA,Virginia,36.84681,-76.28522,South,5685138.2700000005
SO - 0003381,2017-05-28,Wholesale,AXW291,11,1025.1000000000001,11276.100000000002,727.821,Voolia Ltd,Product 19,MN,Minnesota,45.09413,-93.35634,Midwest,1645841.6
SO - 0003471,2017-05-28,Wholesale,AXW291,5,1051.9,5259.5,462.83600000000007,Nlounge Ltd,Product 15,SC,South Carolina,34.0291,-80.89804,South,3299478.315
SO - 0006087,2017-05-28,Wholesale,NXH382,5,4020.0,20100.0,2170.8,Avavee Group,Product 18,VA,Virginia,38.63706,-77.31109,South,2309499.045
SO - 0007180,2017-05-28,Wholesale,FLR025,7,1051.9,7363.300000000001,841.5200000000001,Cantrell Company,Product 20,WI,Wisconsin,42.72613,-87.78285,Midwest,2067108.1199999999
SO - 0009307,2017-05-28,Wholesale,FLR025,9,254.6,2291.4,188.404,Zooxo Ltd,Product 26,NJ,New Jersey,40.0908,-74.36126,Northeast,5685138.2700000005
SO - 0006107,2017-05-28,Wholesale,NXH382,7,5326.5,37285.5,3036.1049999999996,Skiptube Ltd,Product 27,CT,Connecticut,41.77524,-72.52443,Northeast,964940.2310000001
SO - 0006325,2017-05-28,Export,AXW291,5,1963.1000000000001,9815.5,1138.598,Realbuzz Ltd,Product 28,AZ,Arizona,33.35283,-111.78903,West,1003867.767
SO - 0007779,2017-05-28,Export,NXH382,9,3912.8,35215.200000000004,3012.856,Divanoodle Ltd,Product 26,CA,California,37.87159,-122.27275,West,5685138.2700000005
SO - 0009711,2017-05-28,Wholesale,FLR025,9,6478.900000000001,58310.100000000006,5183.120000000001,True Ltd,Product 13,TX,Texas,31.54933,-97.14667,South,3720639.645
SO - 0009021,2017-05-28,Export,NXH382,6,1226.1000000000001,7356.6,514.962,SHISEIDO Ltd,Product 16,MN,Minnesota,45.07246,-93.45579,Midwest,2062061.144
SO - 0008380,2017-05-28,Export,GUT930,12,904.5,10854.0,443.205,Zooveo Company,Product 14,VA,Virginia,37.55376,-77.46026,South,4028698.4090000005
SO - 0008428,2017-05-28,Wholesale,NXH382,9,214.4,1929.6000000000001,139.36,Geiss Company,Product 25,IA,Iowa,42.03471,-93.61994,Midwest,5342315.484
SO - 0009283,2017-05-28,Export,AXW291,7,2458.9,17212.3,1254.039,Tambee Company,Product 13,TX,Texas,32.45451,-99.73815,South,3720639.645
SO - 0008615,2017-05-28,Distributor,FLR025,12,2378.5,28542.0,1236.82,Realbridge Corp,Product 3,ID,Idaho,43.61211,-116.39151,West,2642352.432
SO - 0001183,2017-05-28,Distributor,AXW291,8,3979.8,31838.4,2865.456,Topco Company,Product 9,CT,Connecticut,41.310810000000004,-72.92495,Northeast,710415.405
SO - 0006046,2017-05-28,Wholesale,AXW291,5,1835.8,9179.0,1542.072,SHISEIDO Ltd,Product 15,VA,Virginia,36.72821,-76.58356,South,3299478.315
SO - 0007178,2017-05-28,Wholesale,AXW291,12,1058.6000000000001,12703.2,508.12800000000004,Holston Company,Product 11,OR,Oregon,45.49428,-122.86705,West,1230458.484
SO - 0007299,2017-05-28,Distributor,AXW291,7,1105.5,7738.5,906.51,Buzzshare Company,Product 1,MO,Missouri,38.80033,-90.62651,Midwest,3016489.209
SO - 0008730,2017-05-28,Distributor,AXW291,10,1172.5,11725.0,996.625,Zooxo Ltd,Product 2,IL,Illinois,40.11506,-88.27365,Midwest,3050087.565
SO - 0009407,2017-05-28,Distributor,AXW291,9,3356.7000000000003,30210.300000000003,1779.0510000000002,Topiczoom Corp,Product 16,AR,Arkansas,35.0887,-92.4421,South,2062061.144
SO - 0001645,2017-05-29,Export,NXH382,10,2479.0,24790.0,1462.61,General Company,Product 16,IN,Indiana,39.8716,-86.01156,Midwest,2062061.144
SO - 0002183,2017-05-29,Wholesale,NXH382,8,5882.6,47060.8,4176.646,Eayo Company,Product 14,FL,Florida,29.65163,-82.32483,South,4028698.4090000005
SO - 0003054,2017-05-29,Distributor,NXH382,11,2318.2000000000003,25500.200000000004,1182.2820000000002,Aibox Company,Product 14,KY,Kentucky,38.25424,-85.75941,South,4028698.4090000005
SO - 0003225,2017-05-29,Distributor,NXH382,5,1031.8,5159.0,567.49,Oozz Group,Product 25,MN,Minnesota,45.09413,-93.35634,Midwest,5342315.484
SO - 0005195,2017-05-29,Wholesale,NXH382,8,1916.2,15329.6,1494.6360000000002,Muxo Group,Product 26,VA,Virginia,38.96872,-77.3411,South,5685138.2700000005
SO - 0008940,2017-05-29,Distributor,GUT930,6,2278.0,13668.0,1321.24,Arbor Company,Product 26,FL,Florida,29.58497,-81.20784,South,5685138.2700000005
SO - 0009792,2017-05-29,Wholesale,AXW291,7,1809.0,12663.0,1139.67,Twimbo Company,Product 10,IN,Indiana,39.87632,-86.14291,Midwest,864331.624
SO - 0009626,2017-05-29,Distributor,NXH382,11,201.0,2211.0,150.75,Epic Group,Product 13,NY,New York,42.65258,-73.75623,Northeast,3720639.645
SO - 000741,2017-05-29,Wholesale,FLR025,9,864.3000000000001,7778.700000000001,691.44,General Company,Product 23,MT,Montana,45.78329,-108.50069,West,1135815.7580000001
SO - 0002923,2017-05-29,Distributor,NXH382,11,5520.8,60728.8,3698.936,Tagfeed Ltd,Product 1,IA,Iowa,41.52364,-90.57764,Midwest,3016489.209
SO - 0004453,2017-05-29,Wholesale,AXW291,5,1058.6000000000001,5293.000000000001,656.3320000000001,Zoonoodle Ltd,Product 20,CA,California,33.20004,-117.24254,West,2067108.1199999999
SO - 0006881,2017-05-29,Distributor,AXW291,12,1259.6000000000001,15115.2,516.436,Kare Corp,Product 25,GA,Georgia,33.76291,-84.42267,South,5342315.484
SO - 0007112,2017-05-29,Distributor,AXW291,6,3169.1,19014.6,2440.207,Jabbercube Corp,Product 21,TX,Texas,30.63269,-97.67723,South,959899.2180000001
SO - 0009346,2017-05-29,Wholesale,NXH382,7,1011.7,7081.900000000001,839.711,CLINIQUE Ltd,Product 13,MI,Michigan,42.48948,-83.14465,Midwest,3720639.645
SO - 0002637,2017-05-29,Wholesale,FLR025,10,1025.1000000000001,10251.000000000002,533.0520000000001,BB17 Company,Product 11,WA,Washington,46.23958,-119.10057,West,1230458.484
SO - 0002813,2017-05-29,Wholesale,GUT930,12,3946.3,47355.600000000006,1775.835,Centizu Company,Product 21,FL,Florida,29.13832,-80.99561,South,959899.2180000001
SO - 0003301,2017-05-29,Distributor,GUT930,9,1742.0,15678.0,1027.78,Zooveo Company,Product 5,IL,Illinois,41.71087,-87.75811,Midwest,3925424.5420000004
SO - 0005504,2017-05-29,Wholesale,NXH382,9,3966.4,35697.6,1586.5600000000002,MEIJER Corp,Product 14,NY,New York,42.90339,-78.75475,Northeast,4028698.4090000005
SO - 0006071,2017-05-29,Wholesale,GUT930,8,2659.9,21279.2,2260.915,CLINIQUE Ltd,Product 2,IL,Illinois,39.84031,-88.9548,Midwest,3050087.565
SO - 0006399,2017-05-29,Wholesale,AXW291,6,1333.3,7999.799999999999,1026.641,Geiss Company,Product 30,IL,Illinois,41.948,-87.98061,Midwest,1011609.684
SO - 0006889,2017-05-29,Wholesale,GUT930,9,2505.8,22552.2,1077.4940000000001,Skidoo Company,Product 2,IL,Illinois,41.59381,-88.19968,Midwest,3050087.565
SO - 0009793,2017-05-29,Distributor,GUT930,8,3839.1,30712.8,2648.979,Voolith Ltd,Product 2,IL,Illinois,41.74917,-88.16202,Midwest,3050087.565
SO - 0009361,2017-05-29,Wholesale,AXW291,11,1159.1000000000001,12750.100000000002,602.7320000000001,Vimbo Company,Product 18,IL,Illinois,39.84031,-88.9548,Midwest,2309499.045
SO - 0009277,2017-05-29,Distributor,AXW291,6,3390.2000000000003,20341.2,1966.316,Blogtags Ltd,Product 25,IL,Illinois,42.03336,-87.8834,Midwest,5342315.484
SO - 0008306,2017-05-29,Wholesale,AXW291,9,1340.0,12060.0,978.1999999999999,Roomm Company,Product 16,MA,Massachusetts,42.20668,-70.94585000000001,Northeast,2062061.144
SO - 0002808,2017-05-29,Wholesale,AXW291,9,991.6,8924.4,694.12,Tekfly Group,Product 2,OK,Oklahoma,34.60869,-98.39033,South,3050087.565
SO - 0004998,2017-05-29,Distributor,AXW291,12,911.2,10934.400000000001,537.608,Dazzlesphe Corp,Product 6,IL,Illinois,42.03336,-87.8834,Midwest,1672229.416
SO - 0005539,2017-05-29,Wholesale,NXH382,9,830.8000000000001,7477.200000000001,689.5640000000001,Eidel Corp,Product 25,FL,Florida,29.1872,-82.14009,South,5342315.484
SO - 0010380,2017-05-29,Wholesale,FLR025,8,221.1,1768.8,119.394,Accudial Company,Product 29,FL,Florida,29.58497,-81.20784,South,594471.5700000001
SO - 0009318,2017-05-29,Distributor,NXH382,6,268.0,1608.0,171.52,CARDINAL Group,Product 6,FL,Florida,25.72149,-80.26838,South,1672229.416
SO - 000483,2017-05-29,Distributor,AXW291,12,864.3000000000001,10371.6,700.0830000000001,Camido Company,Product 1,TX,Texas,31.88378,-102.34106,South,3016489.209
SO - 0002225,2017-05-29,Wholesale,NXH382,7,1869.3,13085.1,1084.194,Cantrell Company,Product 18,CA,California,33.83585,-118.34063,West,2309499.045
SO - 0003029,2017-05-29,Distributor,NXH382,11,1929.6000000000001,21225.600000000002,1022.6880000000001,Safecor Corp,Product 16,OK,Oklahoma,35.22257,-97.43948,South,2062061.144
SO - 0004177,2017-05-29,Wholesale,NXH382,10,1896.1000000000001,18961.0,1004.9330000000001,Cantrell Company,Product 30,NV,Nevada,36.02525,-115.24194,West,1011609.684
SO - 0006714,2017-05-29,Distributor,FLR025,11,830.8000000000001,9138.800000000001,548.3280000000001,State Ltd,Product 25,CA,California,33.88863,-117.81311,West,5342315.484
SO - 0008889,2017-05-29,Wholesale,NXH382,6,1239.5,7437.0,607.355,Colgate-Pa Group,Product 9,NC,North Carolina,35.78088,-78.81327,South,710415.405
SO - 0010543,2017-05-29,Distributor,NXH382,9,6003.2,54028.799999999996,2401.28,Neutrogena Ltd,Product 14,IN,Indiana,41.13925,-85.05898,Midwest,4028698.4090000005
SO - 000230,2017-05-29,Wholesale,AXW291,5,261.3,1306.5,112.35900000000001,GOOD Ltd,Product 24,NC,North Carolina,35.22709,-80.84313,South,756557.97
SO - 000561,2017-05-29,Wholesale,AXW291,7,1206.0,8442.0,663.3000000000001,Zooveo Company,Product 13,IN,Indiana,41.13925,-85.05898,Midwest,3720639.645
SO - 0001833,2017-05-29,Wholesale,AXW291,10,1065.3,10653.0,564.609,GOOD Ltd,Product 2,NY,New York,40.80049,-73.51056,Northeast,3050087.565
SO - 0007600,2017-05-29,Distributor,NXH382,5,3651.5,18257.5,2409.9900000000002,Natures Group,Product 7,IN,Indiana,39.87632,-86.14291,Midwest,889737.555
SO - 0008741,2017-05-29,Wholesale,GUT930,8,904.5,7236.0,750.735,Fivebridge Ltd,Product 8,UT,Utah,40.56217,-111.92966,West,1085037.3290000001
SO - 0009293,2017-05-29,Wholesale,NXH382,8,3966.4,31731.2,2300.5119999999997,Camido Company,Product 1,CA,California,34.08529,-117.9609,West,3016489.209
SO - 0008626,2017-05-29,Export,GUT930,5,1078.7,5393.5,852.1730000000001,Accord Group,Product 6,FL,Florida,28.5641,-81.2114,South,1672229.416
SO - 0008791,2017-05-29,Wholesale,GUT930,12,3484.0,41808.0,2160.08,Vimbo Company,Product 3,SC,South Carolina,34.92487,-81.02508,South,2642352.432
SO - 0001085,2017-05-30,Wholesale,NXH382,11,1768.8,19456.8,707.52,Mydeo Ltd,Product 4,MA,Massachusetts,42.35843,-71.05977,Northeast,2885560.824
SO - 0004870,2017-05-30,Distributor,NXH382,5,2840.8,14204.0,2045.376,EMD Group,Product 27,NJ,New Jersey,40.77955,-74.02375,Northeast,964940.2310000001
SO - 0005043,2017-05-30,Distributor,NXH382,10,897.8000000000001,8978.0,466.85600000000005,Cadila Ltd,Product 18,CA,California,33.98168,-118.22507,West,2309499.045
SO - 0005825,2017-05-30,Distributor,NXH382,12,1889.4,22672.800000000003,906.912,Livepath Corp,Product 3,CA,California,34.00944,-118.10528,West,2642352.432
SO - 0010048,2017-05-30,Distributor,GUT930,5,5540.900000000001,27704.500000000004,2437.996,Vimbo Company,Product 25,MO,Missouri,37.19415,-93.2913,Midwest,5342315.484
SO - 0008457,2017-05-30,Distributor,AXW291,8,1922.9,15383.2,999.9080000000001,Cantrell Company,Product 25,OH,Ohio,41.45282,-82.18237,Midwest,5342315.484
SO - 000213,2017-05-30,Wholesale,AXW291,7,1715.2,12006.4,857.6,Zoomdog Corp,Product 16,WA,Washington,47.67399,-122.12151,West,2062061.144
SO - 000828,2017-05-30,Wholesale,AXW291,5,1916.2,9581.0,1015.5860000000001,Geiss Company,Product 1,IN,Indiana,39.95559,-86.01387,Midwest,3016489.209
SO - 000830,2017-05-30,Wholesale,AXW291,6,2251.2000000000003,13507.2,1710.9120000000003,Actavis Company,Product 14,VA,Virginia,37.55376,-77.46026,South,4028698.4090000005
SO - 0001488,2017-05-30,Wholesale,GUT930,12,1862.6000000000001,22351.2,1527.332,Skajo Ltd,Product 5,VA,Virginia,36.72821,-76.58356,South,3925424.5420000004
SO - 0002307,2017-05-30,Export,AXW291,11,167.5,1842.5,78.725,Browsebug Company,Product 19,IL,Illinois,39.79106,-89.64457,Midwest,1645841.6
SO - 0003437,2017-05-30,Wholesale,GUT930,8,1051.9,8415.2,715.2920000000001,Blogspan Ltd,Product 1,NC,North Carolina,35.05266,-78.87836,South,3016489.209
SO - 0006233,2017-05-30,Distributor,FLR025,8,1011.7,8093.6,728.424,Centizu Company,Product 13,FL,Florida,25.8576,-80.27811,South,3720639.645
SO - 0006586,2017-05-30,Distributor,AXW291,7,1025.1000000000001,7175.700000000001,420.29100000000005,Wordpedia Ltd,Product 5,MA,Massachusetts,42.37649,-71.23561,Northeast,3925424.5420000004
SO - 0007734,2017-05-30,Export,GUT930,11,1956.4,21520.4,1565.1200000000001,Mita Corp,Product 19,TX,Texas,32.8343,-97.2289,South,1645841.6
SO - 0008084,2017-05-30,Distributor,AXW291,7,3959.7000000000003,27717.9,2930.1780000000003,Linklinks Ltd,Product 20,IL,Illinois,42.06521,-88.153,Midwest,2067108.1199999999
SO - 0008298,2017-05-30,Export,GUT930,5,5098.7,25493.5,3365.142,Flipbug Ltd,Product 5,IL,Illinois,40.53839,-88.98528,Midwest,3925424.5420000004
SO - 0001962,2017-05-30,Wholesale,NXH382,9,1051.9,9467.1,757.368,Epic Group,Product 25,CA,California,34.1975,-119.17705,West,5342315.484
SO - 0002111,2017-05-30,Wholesale,GUT930,7,1842.5,12897.5,1197.625,Terumo Corp,Product 4,IL,Illinois,40.74495,-89.60964,Midwest,2885560.824
SO - 0002949,2017-05-30,Wholesale,NXH382,8,3906.1,31248.8,1601.501,Neutrogena Ltd,Product 3,CA,California,37.9577,-121.29078,West,2642352.432
SO - 0005223,2017-05-30,Export,AXW291,7,2398.6,16790.2,1990.8379999999997,Pfizer Corp,Product 16,CA,California,34.06334,-117.65089,West,2062061.144
SO - 0006728,2017-05-30,Wholesale,AXW291,7,3865.9,27061.3,2706.13,Pacific Ltd,Product 25,CA,California,37.72493,-122.15608,West,5342315.484
SO - 0008952,2017-05-30,Wholesale,NXH382,12,221.1,2653.2,172.458,Lazzy Group,Product 26,CA,California,33.19587,-117.37948,West,5685138.2700000005
SO - 000236,2017-05-30,Export,NXH382,11,3999.9,43998.9,2359.941,SHISEIDO Ltd,Product 8,WA,Washington,48.05176,-122.17708,West,1085037.3290000001
SO - 0003997,2017-05-30,Wholesale,AXW291,12,5701.7,68420.4,2850.85,Linkbuzz Ltd,Product 25,LA,Louisiana,30.22409,-92.01984,South,5342315.484
SO - 0006140,2017-05-30,Wholesale,GUT930,8,2237.8,17902.4,1253.1680000000001,State Ltd,Product 14,CA,California,36.96134,-120.06072,West,4028698.4090000005
SO - 0007646,2017-05-30,Distributor,GUT930,7,3886.0,27202.0,2914.5,ALK-Abello Ltd,Product 2,CA,California,34.26945,-118.78148,West,3050087.565
SO - 0008176,2017-05-30,Distributor,AXW291,11,214.4,2358.4,124.35199999999999,Yodoo Ltd,Product 2,IL,Illinois,41.7543,-87.97753,Midwest,3050087.565
SO - 0009372,2017-05-30,Wholesale,AXW291,9,2338.3,21044.7,1286.0650000000003,Golden Corp,Product 26,NC,North Carolina,35.05266,-78.87836,South,5685138.2700000005
SO - 0002800,2017-05-30,Wholesale,AXW291,6,1098.8,6592.799999999999,549.4,Divanoodle Ltd,Product 26,NC,North Carolina,36.07613,-79.4683,South,5685138.2700000005
SO - 0005971,2017-05-30,Distributor,AXW291,9,1112.2,10009.800000000001,800.784,Cogilith Group,Product 2,CA,California,37.6391,-120.99688,West,3050087.565
SO - 0006327,2017-05-30,Wholesale,AXW291,6,4013.3,24079.800000000003,2929.7090000000003,Accord Group,Product 3,CT,Connecticut,41.27065,-72.94705,Northeast,2642352.432
SO - 0009363,2017-05-30,Wholesale,AXW291,9,2278.0,20502.0,1161.78,Zoonder Group,Product 26,FL,Florida,26.24453,-80.20644,South,5685138.2700000005
SO - 0009000,2017-05-30,Wholesale,GUT930,9,5313.1,47817.9,3028.467,Thoughtmix Ltd,Product 17,CA,California,33.83585,-118.34063,West,2119616.824
SO - 000250,2017-05-30,Wholesale,AXW291,11,3993.2000000000003,43925.200000000004,3314.356,Wordware Company,Product 13,CA,California,33.88863,-117.81311,West,3720639.645
SO - 000349,2017-05-30,Export,NXH382,8,1165.8,9326.4,827.718,Fivechat Company,Product 5,CA,California,35.37329,-119.01871,West,3925424.5420000004
SO - 000693,2017-05-30,Wholesale,FLR025,5,5567.7,27838.5,3229.2659999999996,Gigabox Group,Product 18,CA,California,34.69804,-118.13674,West,2309499.045
SO - 0001677,2017-05-30,Export,FLR025,5,3839.1,19195.5,2764.152,US Ltd,Product 14,NJ,New Jersey,40.50677,-74.26542,Northeast,4028698.4090000005
SO - 0003080,2017-05-30,Wholesale,FLR025,11,1728.6000000000001,19014.600000000002,1175.448,SHISEIDO Ltd,Product 26,CA,California,34.53611,-117.29116,West,5685138.2700000005
SO - 0003517,2017-05-30,Export,NXH382,10,1112.2,11122.0,934.248,Natures Group,Product 29,OR,Oregon,44.56457,-123.26204,West,594471.5700000001
